V1,V2,V3
t,775,1643
l,775,1727
o,775,1780
l,776,194
f,776,599
l,776,1015
o,777,556
t,777,732
o,778,523
f,778,682
t,778,764
l,778,910
t,778,1285
l,778,1379
t,778,1499
l,778,1754
f,779,108
t,780,1513
t,780,1959
t,781,426
f,781,668
o,781,1135
t,781,1484
l,782,1035
f,782,1192
l,783,787
t,783,1706
t,784,1441
t,784,1687
f,785,82
l,785,973
l,786,1741
t,787,890
t,788,229
l,789,936
l,789,1061
o,790,1355
t,790,1464
t,790,1562
t,790,1659
t,791,196
t,791,210
l,791,547
f,791,1098
l,791,1261
t,791,1930
l,792,1319
t,792,1831
t,792,1853
t,792,1910
t,793,376
t,794,33
f,794,816
t,794,996
t,794,1870
t,794,1889
t,796,1713
t,796,1762
f,797,258
t,797,1443
t,798,347
t,798,793
l,798,1046
l,798,1271
t,798,1504
l,798,1733
t,798,1792
t,798,1995
l,799,155
l,799,950
t,799,1583
f,800,663
t,800,731
l,800,875
f,803,82
f,803,589
l,803,932
t,804,21
t,804,386
t,804,434
t,804,767
t,804,1695
t,805,182
t,805,1430
f,807,618
o,808,132
f,808,296
t,808,411
t,808,1117
t,809,216
t,809,750
t,809,1139
l,809,1409
f,809,1947
t,810,204
t,810,1613
t,810,1630
l,811,838
l,811,1034
t,812,446
l,812,1021
l,812,1385
t,813,469
l,814,874
l,814,949
l,814,974
t,814,996
t,814,1160
t,814,1717
l,815,38
o,815,1766
o,816,1083
o,817,1242
o,818,909
t,819,325
f,820,794
t,820,1820
t,821,735
l,821,1061
t,822,382
o,822,563
l,822,824
l,822,1745
t,822,1900
t,822,1982
t,823,235
f,823,538
l,823,864
l,823,1360
t,823,1915
o,824,121
f,824,1287
t,825,693
t,825,1832
o,826,436
t,828,165
o,828,934
o,828,1539
l,829,97
t,829,596
f,829,769
t,830,17
t,830,191
t,830,652
f,830,1310
o,830,1793
f,831,273
l,831,405
t,831,852
o,831,1518
t,831,1697
l,832,146
l,832,890
t,832,985
t,832,1032
t,832,1226
l,832,1327
o,833,1502
l,833,1807
t,833,1968
t,834,614
l,834,953
t,834,1189
f,834,1275
l,834,1386
t,834,1424
t,835,213
o,835,459
t,835,1714
o,836,63
f,836,1098
f,836,1937
l,837,1140
t,838,345
t,838,485
t,838,632
t,838,1006
f,838,1082
l,838,1121
f,838,1554
t,838,1849
l,839,170
f,839,758
t,839,1411
o,839,1608
t,840,300
l,842,232
f,842,1047
l,842,1341
t,842,1998
t,843,720
o,843,1638
t,843,1824
f,844,807
f,844,1670
f,845,1175
t,845,1209
t,847,106
t,847,384
t,848,214
l,848,842
t,848,882
t,848,903
o,848,930
f,849,122
o,849,438
t,849,673
f,849,1301
l,849,1810
f,850,1490
t,850,1888
t,851,194
t,853,152
l,853,860
t,854,1958
t,855,567
f,855,768
f,855,1020
l,855,1341
t,855,1413
t,856,2
t,856,538
o,857,1740
t,858,89
f,858,718
t,858,1076
t,858,1102
t,858,1715
f,859,912
f,859,1593
o,859,1769
l,859,1797
f,860,605
l,860,941
l,861,28
l,861,233
t,861,406
t,861,476
t,861,521
l,861,1360
o,861,1565
t,862,1122
f,862,1636
t,863,291
t,863,308
f,863,827
f,863,1609
l,864,182
l,864,1149
t,864,1170
t,864,1229
f,864,1999
l,865,782
l,865,879
l,865,1817
t,866,367
l,866,1756
l,866,1862
l,867,118
t,867,1248
o,868,647
f,868,1542
l,869,224
f,870,1373
l,870,1966
t,871,166
f,871,691
o,871,1783
t,872,70
t,872,280
f,872,613
f,872,1309
l,872,1913
t,873,2
l,873,1191
l,875,203
o,875,330
t,875,987
f,875,1612
o,875,1800
o,876,87
t,876,1702
f,877,18
t,877,1008
l,877,1354
o,877,1577
t,879,533
f,879,802
o,880,99
t,880,366
f,880,1054
o,880,1398
l,880,1732
t,881,967
l,881,1145
o,881,1226
l,881,1953
l,882,1752
f,883,244
t,883,465
o,883,1495
t,884,946
f,884,1031
t,885,606
f,885,896
t,885,1883
o,886,410
l,886,1316
l,886,1844
l,887,159
o,887,708
t,887,1426
l,888,141
l,889,41
t,889,79
l,889,191
l,889,1113
l,889,1795
t,889,1861
l,890,1078
t,890,1605
t,891,508
l,891,1831
t,892,278
f,892,924
t,892,1925
l,893,114
t,893,1703
f,893,1995
t,894,394
f,894,1167
o,894,1223
f,895,208
t,895,662
l,895,1686
f,896,719
o,896,1538
t,897,1966
l,898,100
t,898,154
f,898,845
l,898,984
l,899,783
t,899,874
l,899,1743
t,900,306
t,900,355
f,900,1135
t,900,1431
t,901,266
t,901,939
t,901,1410
t,902,171
l,902,1148
t,903,553
t,903,702
o,903,1514
t,904,2
l,904,21
l,904,766
f,904,1654
l,904,1833
t,904,1880
t,905,250
o,905,957
t,906,457
t,906,622
t,906,1905
t,907,588
t,907,675
t,908,509
t,908,823
f,909,1319
o,909,1798
t,909,1853
l,910,1163
t,910,1605
t,910,1927
t,911,360
o,911,1543
t,912,422
o,912,1560
f,913,915
t,913,1207
t,914,644
f,914,1751
f,915,88
f,915,222
t,915,524
t,915,568
f,915,1357
o,915,1766
t,915,1811
t,916,115
t,916,279
t,917,409
o,917,944
o,918,46
t,918,805
o,918,1463
t,918,1941
f,919,200
t,919,262
t,919,694
o,919,958
f,919,1106
t,920,595
t,920,718
o,920,1056
t,920,1132
t,921,130
t,921,1420
f,921,1618
o,921,1642
t,922,160
l,922,1152
o,922,1525
t,923,456
l,923,548
l,923,834
t,923,1401
t,924,1337
t,925,674
t,925,1247
t,925,1823
t,926,1311
t,926,1841
t,927,242
t,927,760
f,927,867
o,927,1034
t,928,328
f,928,392
l,928,1178
t,928,1449
o,929,217
t,929,505
t,929,1706
t,930,21
t,930,485
f,930,1738
l,931,847
f,931,915
l,932,1055
l,932,1791
t,932,1975
f,934,946
l,935,173
t,935,1073
t,935,1114
t,935,1295
o,935,1483
o,935,1770
t,936,528
t,936,604
o,936,969
t,936,1282
f,936,1684
t,937,264
t,937,1406
t,937,1862
l,938,825
t,938,1139
t,940,1887
t,941,1524
t,942,372
t,942,571
t,942,1826
t,943,143
t,943,321
t,943,765
l,943,1172
t,944,100
t,944,299
t,944,646
t,944,792
l,944,840
t,944,1998
t,945,76
t,945,1720
l,945,1797
t,946,59
t,946,165
f,946,714
o,946,1350
f,946,1757
t,947,888
o,948,185
o,948,210
t,949,356
t,949,434
t,949,1087
t,949,1984
t,950,619
l,950,981
o,950,1007
l,950,1229
f,950,1303
t,950,1464
t,951,14
t,951,514
l,951,1499
t,952,585
t,952,1432
t,952,1895
l,953,1155
l,953,1242
t,954,702
t,954,1137
l,954,1368
t,955,121
t,955,469
t,955,683
t,955,787
f,957,545
l,957,1062
t,957,1485
t,957,1515
t,958,3
t,958,336
t,958,489
t,958,1836
t,959,1181
l,959,1340
o,959,1792
t,959,1861
l,960,1029
t,961,184
l,961,962
l,961,1258
t,961,1824
t,962,35
t,962,1122
o,962,1326
t,963,138
t,963,287
t,963,905
t,963,1739
t,963,1962
t,963,1999
t,965,256
f,965,1299
t,966,423
l,966,982
t,967,874
l,967,1093
t,968,51
t,968,159
t,968,665
t,968,775
t,968,812
l,968,1366
t,969,348
t,969,1413
l,970,1016
t,971,376
l,972,243
t,972,404
l,972,543
t,972,856
t,972,950
o,972,1270
t,973,626
t,973,1913
t,974,459
l,974,578
t,974,926
t,974,1474
t,974,1891
t,975,752
o,975,1028
t,975,1987
l,976,1058
t,977,212
t,977,333
o,977,1189
t,977,1487
t,977,1808
t,978,229
t,978,508
t,978,645
t,978,1558
t,979,14
f,979,724
t,979,895
o,979,1590
o,980,1044
o,980,1112
t,980,1535
t,981,607
f,982,1448
l,982,1821
t,982,1857
t,983,381
t,984,183
t,984,487
t,984,1162
t,984,1783
t,984,1876
t,985,264
t,985,443
f,985,1215
t,986,871
f,986,1477
t,986,1571
t,987,125
t,987,283
f,987,698
t,987,1366
t,988,107
o,988,1307
f,989,300
t,989,635
t,990,1502
t,992,82
t,992,353
l,992,465
t,992,794
l,992,1125
o,992,1334
t,992,1975
l,993,1031
f,993,1238
f,993,1269
l,994,2
l,994,149
l,994,1407
t,994,1752
l,995,1000
l,995,1813
t,995,1842
l,996,205
t,996,821
l,996,1074
l,997,1018
t,998,509
t,998,1164
t,999,954
t,999,1904
f,1000,548
f,1000,1514
t,1000,1998
o,1002,1419
l,1002,1551
t,1003,428
l,1003,981
l,1003,1116
f,1003,1690
t,1004,742
l,1004,1049
o,1004,1091
l,1004,1318
t,1004,1960
t,1005,774
l,1005,1360
l,1005,1393
t,1006,88
t,1006,382
t,1006,583
t,1006,927
f,1007,130
t,1007,175
t,1007,311
t,1007,333
t,1007,797
l,1007,1131
t,1007,1254
f,1007,1335
t,1008,637
t,1008,1591
t,1008,1647
o,1008,1797
l,1009,1033
t,1009,1751
t,1010,968
t,1010,1945
t,1011,51
l,1011,999
o,1011,1299
t,1012,1834
t,1012,1885
l,1013,276
t,1013,1165
l,1013,1576
o,1013,1708
t,1014,256
t,1014,368
l,1014,557
l,1014,684
f,1014,710
l,1015,1564
t,1015,1773
t,1015,1851
t,1016,838
f,1016,1271
t,1016,1490
l,1017,1061
f,1017,1518
t,1017,1814
t,1018,210
t,1018,240
t,1018,440
t,1018,513
l,1018,1143
t,1019,150
t,1019,498
l,1019,1011
t,1019,1691
t,1020,457
l,1020,661
t,1021,815
l,1021,979
t,1021,1922
t,1022,1176
t,1022,1664
t,1023,285
t,1023,796
t,1023,934
t,1024,2
f,1024,133
l,1024,1079
l,1024,1982
l,1025,319
t,1026,178
f,1026,855
t,1027,744
l,1027,1035
f,1027,1257
t,1027,1640
t,1027,1956
t,1028,423
t,1028,487
t,1028,580
l,1028,675
l,1029,83
l,1030,1121
l,1030,1430
f,1031,718
f,1031,762
t,1032,625
t,1032,1384
o,1032,1869
l,1033,1823
f,1034,97
t,1034,448
l,1034,552
t,1034,612
l,1034,1096
l,1034,1410
t,1035,359
t,1035,1467
t,1035,1489
t,1036,233
l,1037,969
t,1037,1139
f,1037,1226
t,1037,1366
l,1038,1109
f,1038,1605
f,1038,1680
f,1038,1925
t,1039,42
t,1039,148
t,1039,585
t,1040,344
t,1040,844
t,1041,194
t,1041,405
t,1041,507
t,1041,814
t,1042,481
l,1043,323
t,1043,935
t,1043,1012
t,1044,651
l,1044,1053
t,1044,1303
f,1045,121
t,1045,1164
t,1045,1971
l,1047,986
t,1047,1196
t,1048,167
l,1048,678
l,1048,957
t,1048,1534
l,1049,1074
t,1049,1208
t,1049,1322
f,1049,1804
f,1049,1871
t,1050,19
t,1050,604
t,1050,1392
t,1051,781
t,1051,1220
t,1052,265
o,1052,1089
l,1054,1035
o,1054,1841
f,1055,78
t,1055,353
l,1055,1135
t,1055,1729
l,1055,1910
t,1056,933
o,1056,1953
t,1057,447
l,1057,1008
l,1057,1049
f,1057,1641
t,1058,708
t,1059,574
l,1059,1117
t,1059,1472
f,1060,40
t,1060,1156
t,1060,1338
t,1060,1553
t,1061,337
t,1061,803
t,1061,1249
t,1061,1992
t,1062,538
t,1062,1512
f,1062,1707
t,1063,410
l,1063,1180
t,1064,160
l,1064,959
t,1065,489
l,1065,982
f,1065,1609
t,1066,888
l,1066,1143
t,1066,1232
f,1066,1626
t,1067,390
t,1067,1362
l,1067,1412
t,1068,18
f,1068,106
f,1068,668
t,1068,903
t,1068,1018
t,1069,1575
o,1069,1686
t,1070,238
l,1070,261
t,1070,1880
t,1071,562
t,1071,648
t,1071,1075
t,1071,1787
l,1072,73
o,1072,511
t,1072,693
l,1072,936
l,1072,997
t,1072,1533
l,1073,747
t,1074,141
t,1074,184
t,1074,346
t,1074,610
f,1074,799
l,1074,1930
f,1075,293
t,1075,322
t,1075,1862
t,1076,875
o,1077,473
l,1077,1052
t,1077,1454
t,1077,1557
o,1077,1663
t,1078,1124
l,1078,1380
t,1078,1395
t,1078,1842
t,1078,1992
t,1079,450
l,1079,536
t,1079,1761
t,1081,222
l,1081,1108
t,1081,1416
t,1082,848
t,1082,1202
t,1082,1246
t,1083,712
t,1084,425
f,1084,1182
t,1084,1344
t,1084,1585
l,1084,1812
t,1086,694
t,1086,896
l,1087,256
t,1087,385
l,1087,666
t,1087,962
t,1087,1496
t,1087,1900
l,1088,648
l,1090,927
t,1090,1232
t,1091,443
t,1091,860
l,1091,984
t,1092,517
l,1092,1062
t,1092,1324
f,1092,1792
l,1093,732
l,1093,1030
t,1094,128
t,1094,841
l,1094,943
l,1094,1014
l,1094,1375
f,1094,1656
l,1095,278
t,1095,342
t,1095,596
o,1095,1144
t,1096,22
t,1096,608
l,1097,797
f,1097,1726
l,1097,1982
l,1097,1999
l,1098,640
t,1098,1086
l,1098,1179
t,1098,1584
t,1098,1605
t,1099,552
l,1100,246
f,1100,1694
f,1100,1745
t,1101,380
t,1101,1400
f,1101,1476
l,1101,1622
l,1101,1964
t,1102,431
t,1102,881
l,1102,918
t,1103,3
l,1103,84
l,1103,656
t,1103,688
l,1103,1110
t,1103,1923
l,1104,41
l,1104,965
t,1104,1866
l,1105,108
l,1105,173
l,1105,995
t,1105,1327
l,1106,292
t,1106,401
o,1106,1527
o,1107,63
l,1107,1037
l,1107,1056
l,1107,1165
f,1107,1506
t,1108,359
t,1108,491
l,1108,1016
t,1108,1438
f,1109,145
l,1109,979
t,1109,1882
l,1110,729
t,1110,1687
t,1110,1761
o,1111,1380
f,1111,1645
l,1113,195
l,1113,790
l,1113,1350
t,1114,224
f,1114,446
t,1114,946
t,1114,1271
f,1114,1835
t,1115,747
l,1115,806
o,1115,1136
t,1115,1547
t,1116,8
l,1116,99
t,1116,330
t,1116,596
l,1116,1071
o,1116,1209
l,1116,1966
t,1117,469
t,1118,296
t,1118,1310
t,1119,22
l,1119,81
t,1119,502
t,1119,962
l,1119,994
l,1119,1087
t,1119,1176
t,1120,388
t,1120,1778
t,1120,1940
l,1121,1154
t,1121,1398
t,1121,1425
t,1121,1867
t,1122,566
t,1123,688
l,1123,1038
t,1123,1576
f,1124,516
l,1124,1050
t,1124,1450
t,1124,1563
t,1125,140
t,1125,737
l,1125,832
l,1125,861
l,1126,240
l,1126,273
f,1127,419
t,1127,712
f,1127,1472
t,1127,1616
f,1127,1635
t,1128,316
l,1128,1987
t,1129,596
o,1129,936
l,1130,1012
t,1130,1319
l,1130,1369
o,1130,1524
t,1131,161
l,1131,1119
t,1131,1855
l,1132,803
l,1132,900
l,1132,1539
t,1134,403
l,1134,1103
t,1134,1193
o,1134,1339
f,1134,1820
t,1135,15
t,1135,213
t,1135,581
t,1135,667
l,1135,880
t,1135,1212
t,1136,468
l,1136,534
l,1136,949
l,1136,1156
t,1136,1671
f,1136,1690
l,1137,1130
l,1137,1717
l,1138,635
t,1138,1598
t,1138,1757
f,1139,35
t,1139,1450
t,1140,189
o,1140,240
t,1140,311
l,1140,845
t,1141,283
t,1141,489
t,1141,609
l,1141,922
o,1141,993
t,1141,1235
f,1141,1485
f,1142,64
t,1142,95
t,1142,373
l,1142,550
t,1142,682
t,1142,724
l,1142,1033
t,1142,1247
l,1143,861
l,1143,1114
t,1143,1315
t,1144,387
t,1144,766
t,1144,822
l,1144,1395
l,1145,1140
f,1145,1420
o,1145,1788
t,1146,440
l,1146,892
t,1147,124
t,1147,802
t,1147,906
o,1147,1532
t,1147,1938
o,1148,1828
l,1149,960
t,1150,741
l,1150,873
l,1150,1099
t,1150,1572
f,1150,1924
t,1151,270
l,1151,408
l,1151,1008
t,1151,1325
t,1151,1973
t,1152,1187
t,1153,578
l,1153,1047
t,1153,1263
l,1154,843
l,1154,1078
l,1154,1734
l,1155,1516
t,1156,187
t,1156,499
t,1156,1163
t,1156,1875
t,1156,1991
t,1157,223
t,1157,630
t,1157,697
o,1157,1718
t,1158,175
t,1158,667
t,1158,771
l,1158,985
t,1159,136
l,1159,1113
l,1159,1128
o,1159,1836
t,1160,206
l,1160,1641
o,1160,1659
t,1160,1687
t,1160,1755
t,1161,921
l,1161,1030
f,1161,1370
t,1161,1605
t,1163,388
l,1163,940
t,1163,1242
o,1163,1801
t,1164,272
t,1164,720
l,1164,1214
t,1165,286
l,1165,1195
t,1166,420
t,1166,820
l,1166,891
l,1166,1016
t,1166,1322
t,1167,454
l,1167,603
t,1167,1400
l,1167,1587
l,1167,1972
l,1168,1003
l,1168,1168
t,1168,1547
t,1169,168
t,1169,646
f,1169,1517
t,1170,478
l,1171,903
l,1171,1561
t,1172,344
t,1172,1300
t,1172,1705
t,1173,395
l,1173,991
l,1173,1654
t,1174,507
l,1174,876
l,1174,1127
t,1175,90
t,1175,307
t,1175,1759
t,1175,1944
t,1176,670
f,1176,728
l,1176,848
t,1176,1070
l,1177,1574
t,1178,278
t,1178,693
t,1178,767
l,1178,1103
t,1178,1858
t,1178,1888
l,1180,935
f,1180,1385
l,1181,892
l,1181,1158
t,1181,1251
f,1182,21
t,1182,553
t,1182,815
l,1182,980
t,1183,209
l,1183,1054
l,1183,1196
t,1184,231
t,1184,581
t,1184,1026
l,1186,1171
f,1186,1499
f,1186,1655
t,1186,1930
t,1187,55
t,1187,72
t,1187,345
l,1187,868
t,1187,1410
l,1187,1994
t,1188,486
t,1188,1732
l,1189,1117
f,1189,1349
t,1189,1793
t,1190,359
o,1190,616
l,1190,1435
l,1191,950
l,1191,967
o,1191,1810
t,1191,1919
t,1192,377
t,1192,507
l,1192,923
l,1192,1144
t,1192,1692
t,1192,1707
f,1193,635
t,1193,749
t,1194,400
l,1194,904
l,1194,1462
t,1194,1968
t,1195,442
l,1195,858
o,1195,1555
o,1195,1832
t,1195,1897
t,1196,9
l,1196,844
l,1196,1052
l,1196,1185
o,1196,1596
t,1196,1756
t,1196,1863
t,1198,258
l,1198,936
f,1199,1394
f,1199,1641
t,1200,29
t,1200,1235
t,1200,1323
o,1201,135
t,1201,305
t,1201,679
l,1201,879
t,1201,990
l,1202,1102
t,1202,1309
o,1203,154
t,1203,565
l,1203,831
t,1203,1947
t,1204,463
t,1204,1738
l,1205,1066
l,1205,1160
l,1205,1987
l,1206,710
t,1206,734
t,1206,797
t,1206,1220
t,1207,291
l,1207,1083
l,1207,1134
l,1208,956
l,1208,1007
t,1208,1716
t,1209,528
l,1209,1119
l,1209,1182
l,1210,845
l,1210,1834
o,1210,1847
t,1211,1392
t,1212,12
t,1212,1285
t,1212,1362
t,1212,1423
l,1213,865
l,1213,1053
t,1213,1897
f,1214,1486
f,1215,668
t,1215,1625
t,1216,487
t,1216,763
t,1216,1922
t,1216,1977
t,1218,514
f,1218,1550
t,1219,1306
t,1219,1593
t,1220,711
l,1220,916
l,1220,1034
l,1220,1065
t,1220,1638
t,1220,1811
t,1221,227
l,1221,1016
t,1222,123
t,1222,1341
t,1223,252
t,1223,280
t,1223,799
l,1223,1080
t,1223,1145
t,1224,1227
t,1224,1771
l,1224,1959
o,1225,1870
t,1226,686
l,1226,903
l,1226,927
t,1227,544
l,1227,843
t,1228,306
l,1228,613
l,1228,944
t,1228,1201
t,1228,1408
l,1229,827
t,1229,1648
f,1229,1683
t,1230,1355
l,1231,873
t,1231,1108
t,1231,1979
t,1232,196
l,1232,1007
t,1233,591
l,1233,653
t,1233,751
l,1233,892
t,1233,1131
t,1233,1169
t,1233,1731
l,1234,1090
l,1234,1307
f,1234,1562
t,1235,86
l,1235,1054
f,1235,1515
t,1235,1603
l,1237,1023
l,1237,1039
t,1238,766
l,1238,967
l,1238,993
t,1238,1188
f,1239,1438
t,1239,1926
t,1240,232
t,1240,1372
t,1240,1796
t,1241,1624
t,1242,62
l,1242,933
t,1242,1271
l,1242,1296
f,1242,1671
t,1243,99
t,1243,203
l,1243,812
t,1243,1654
l,1244,916
l,1244,1150
f,1244,1844
l,1244,1965
t,1245,781
t,1245,1347
t,1245,1905
l,1246,1991
o,1247,697
t,1248,132
t,1248,637
l,1248,876
t,1248,1419
t,1249,12
t,1250,36
f,1250,351
t,1250,750
l,1250,986
t,1250,1943
t,1251,279
t,1251,792
t,1251,1825
t,1252,74
l,1252,950
t,1252,1252
t,1252,1609
t,1253,150
t,1253,177
l,1253,903
l,1253,1048
l,1254,337
f,1254,532
l,1254,734
t,1254,1328
t,1254,1752
t,1255,607
l,1255,887
t,1255,1701
l,1255,1972
t,1256,91
o,1256,443
l,1256,969
t,1256,1087
l,1256,1106
t,1256,1186
o,1257,381
t,1257,1764
t,1258,1149
l,1259,859
t,1259,1074
t,1259,1510
f,1259,1553
l,1259,1959
t,1260,55
l,1260,832
l,1260,874
t,1260,1584
l,1262,212
l,1262,653
l,1262,919
l,1263,229
o,1263,465
l,1263,1125
t,1263,1392
t,1263,1931
t,1264,1366
l,1266,989
t,1266,1718
o,1267,511
o,1267,715
t,1267,1616
t,1267,1989
t,1268,17
t,1268,309
t,1268,568
t,1268,763
l,1268,900
t,1268,1175
t,1268,1262
f,1268,1285
t,1268,1751
l,1269,1056
l,1270,947
t,1270,1330
f,1270,1431
t,1271,276
t,1271,330
t,1272,746
l,1272,1108
t,1272,1640
l,1273,856
l,1273,1028
f,1274,1297
t,1275,151
l,1275,1074
t,1275,1244
f,1275,1537
l,1276,805
l,1276,934
t,1277,500
l,1277,884
t,1277,1150
t,1278,105
l,1278,191
t,1278,538
t,1278,1088
o,1278,1807
l,1279,967
l,1279,1003
t,1279,1565
o,1279,1705
f,1279,1732
l,1279,1887
t,1281,164
l,1281,844
f,1281,1462
t,1282,135
f,1282,449
t,1282,1764
t,1282,1998
t,1283,228
l,1283,824
t,1283,1363
l,1284,870
t,1284,1053
l,1285,59
t,1285,628
l,1285,983
f,1285,1876
o,1286,670
o,1286,1407
t,1287,39
t,1287,209
t,1287,309
l,1287,949
t,1287,1188
f,1287,1653
o,1288,379
f,1288,405
t,1288,697
t,1288,1305
o,1288,1431
o,1288,1605
t,1288,1834
l,1289,239
t,1289,589
t,1289,609
l,1289,655
l,1289,1911
t,1290,755
l,1290,1145
t,1291,4
t,1291,90
t,1291,334
t,1291,488
t,1291,779
l,1291,1074
t,1291,1957
t,1292,1389
t,1292,1810
l,1293,930
t,1293,1490
t,1294,1458
t,1295,75
l,1295,254
t,1295,519
l,1295,894
t,1295,1355
t,1296,299
t,1296,1224
f,1296,1852
t,1297,121
l,1297,1089
l,1297,1284
l,1298,48
t,1298,1474
l,1299,173
f,1299,430
l,1299,871
l,1299,973
l,1299,990
l,1299,1253
t,1299,1330
t,1300,561
l,1300,1017
l,1301,820
o,1301,1417
l,1302,1111
l,1302,1269
t,1303,22
l,1303,665
o,1303,1870
t,1303,1987
t,1304,543
l,1304,631
l,1304,850
l,1304,912
t,1304,1053
t,1304,1522
t,1304,1807
f,1305,1203
t,1306,151
o,1306,259
f,1306,368
l,1306,951
l,1306,1162
t,1306,1537
l,1307,62
t,1307,1312
t,1307,1375
t,1307,1824
t,1308,194
l,1308,582
t,1308,1758
t,1309,1844
f,1310,1882
o,1311,398
o,1311,463
l,1311,789
l,1311,839
l,1311,889
l,1311,1284
l,1311,1408
t,1312,133
l,1312,557
l,1312,967
t,1313,106
l,1313,930
l,1313,1008
t,1313,1510
t,1314,696
l,1314,810
l,1315,615
l,1315,648
l,1315,867
t,1315,1465
t,1315,1935
t,1316,314
l,1316,980
t,1316,1144
l,1316,1675
l,1317,39
t,1317,85
t,1317,761
l,1318,636
l,1318,1032
l,1318,1186
t,1319,1120
f,1319,1224
t,1319,1326
t,1320,302
t,1320,1104
l,1320,1242
l,1321,591
l,1321,880
f,1321,1570
t,1321,1966
t,1322,1173
f,1322,1703
t,1323,1367
t,1323,1486
t,1324,2
t,1324,25
t,1324,529
t,1324,1081
t,1324,1953
t,1325,232
t,1326,355
t,1326,1595
t,1326,1801
t,1326,1861
t,1327,283
t,1327,1621
l,1328,959
l,1328,1009
l,1328,1660
t,1328,1828
l,1329,814
l,1329,912
t,1329,1723
t,1330,257
l,1330,550
l,1330,786
l,1330,976
t,1330,1273
t,1330,1524
t,1331,209
t,1331,335
t,1331,665
l,1331,933
t,1331,1464
t,1332,638
l,1332,770
o,1332,1197
t,1333,119
l,1333,851
t,1333,1780
t,1334,184
l,1334,1244
o,1334,1673
t,1334,1937
t,1335,152
l,1335,606
l,1335,947
l,1335,1042
l,1336,571
t,1337,67
f,1338,441
t,1338,471
t,1338,1096
t,1339,87
l,1339,244
t,1339,515
t,1339,1055
l,1340,879
f,1340,1431
l,1340,1450
t,1341,6
t,1341,110
l,1341,589
l,1341,1170
l,1342,530
l,1342,837
l,1342,1231
t,1343,228
l,1343,1022
l,1343,1415
t,1343,1899
l,1344,824
t,1345,491
o,1345,714
f,1345,1399
t,1346,195
l,1346,772
o,1346,1648
f,1346,1699
t,1346,1770
t,1347,637
l,1347,806
t,1347,1328
t,1347,1726
l,1348,852
l,1348,911
l,1348,1682
t,1349,457
t,1349,970
l,1349,1139
l,1349,1255
l,1350,262
l,1350,996
o,1350,1209
t,1350,1351
o,1350,1990
t,1351,657
t,1351,1478
t,1352,753
l,1352,888
l,1352,954
l,1352,1034
l,1352,1065
t,1352,1601
l,1352,1959
l,1353,551
t,1354,50
t,1354,278
t,1354,680
f,1355,367
o,1355,1663
t,1355,1808
t,1356,25
t,1356,166
l,1356,789
t,1356,1097
l,1356,1228
o,1356,1287
t,1356,1790
l,1357,926
t,1357,1122
t,1357,1862
l,1358,568
t,1359,183
l,1359,499
l,1359,599
l,1359,866
l,1360,811
l,1360,1006
t,1361,1675
t,1362,318
l,1362,517
t,1362,1876
l,1363,230
l,1363,258
l,1363,760
l,1363,1172
t,1363,1489
l,1364,615
t,1364,739
t,1364,1319
l,1364,1444
t,1365,74
l,1365,838
l,1365,853
t,1366,1148
t,1366,1927
t,1367,444
l,1367,533
l,1367,552
t,1367,656
l,1367,1017
l,1367,1248
t,1367,1718
t,1368,22
l,1368,272
t,1368,466
l,1368,885
t,1368,1570
l,1369,994
l,1370,1072
t,1370,1598
l,1371,906
t,1371,1557
t,1372,816
l,1373,201
o,1373,1188
l,1373,1978
l,1374,927
l,1374,1088
l,1374,1367
t,1375,135
t,1375,1774
t,1375,1911
t,1376,181
t,1376,334
t,1376,382
l,1376,954
o,1376,1213
o,1376,1694
t,1377,1105
l,1377,1172
t,1378,30
l,1378,286
l,1378,595
l,1378,689
l,1379,778
t,1380,1037
f,1380,1652
t,1380,1821
t,1380,1883
l,1381,500
t,1381,1129
t,1382,159
l,1382,232
l,1382,265
l,1382,1004
t,1382,1726
l,1383,556
t,1384,119
t,1384,439
t,1384,723
l,1384,886
l,1384,905
l,1384,1435
o,1384,1591
f,1384,1940
l,1385,967
l,1385,1971
l,1386,515
l,1386,529
l,1386,625
l,1386,660
l,1386,921
t,1386,1258
l,1386,1420
o,1386,1676
t,1387,412
t,1387,1747
l,1387,1844
l,1389,297
l,1389,849
l,1389,1999
t,1390,427
l,1390,1403
l,1391,1077
l,1391,1450
t,1391,1521
t,1392,360
t,1392,747
l,1392,1370
l,1393,608
l,1393,1091
l,1394,240
l,1394,279
t,1394,329
o,1394,1384
t,1395,143
l,1395,208
l,1395,682
l,1395,1057
o,1395,1634
t,1395,1901
t,1395,1914
f,1395,1942
t,1396,1120
t,1396,1560
t,1397,105
t,1397,457
l,1398,815
l,1398,985
l,1398,1040
l,1398,1349
l,1399,552
l,1399,623
l,1399,706
l,1399,788
l,1399,1010
l,1399,1191
l,1399,1441
l,1399,1855
l,1400,649
l,1400,894
t,1400,1494
t,1401,1292
t,1402,193
l,1402,225
l,1402,720
l,1402,757
f,1402,1789
l,1403,256
l,1403,534
l,1403,590
t,1403,1141
f,1403,1599
l,1404,948
l,1405,403
t,1405,442
l,1405,1370
l,1406,377
l,1406,499
l,1406,922
t,1406,1829
l,1407,730
l,1407,773
l,1407,842
l,1407,870
t,1408,118
t,1408,310
t,1408,696
l,1408,1225
l,1408,1239
t,1409,12
t,1409,91
l,1410,415
l,1410,461
